FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
840	264994	179	662	361	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
841	265173	220	895	170	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
842	265393	378	576	138	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
843	265771	219	754	128	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
844	265991	1196	650	374	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
845	267187	219	698	419	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
846	267406	359	628	400	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
847	267765	299	522	354	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
848	268064	320	691	385	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
849	268384	179	457	539	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
850	268562	259	702	347	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
851	268822	498	660	382	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
852	269320	160	287	518	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
853	269480	259	254	481	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
854	269739	379	300	665	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
855	270118	180	371	681	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
856	270297	299	910	565	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
857	270596	179	904	207	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
858	270776	279	906	266	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
859	271055	538	616	245	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
860	271593	339	312	237	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
861	271932	180	657	148	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
862	272111	239	971	153	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
863	272351	179	363	630	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
864	272530	339	319	694	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
865	272869	179	372	658	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
866	273048	299	891	580	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
867	273347	120	432	621	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
868	273467	199	317	690	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
869	273666	199	348	671	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
870	273866	259	354	581	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
871	274125	264	327	691	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
872	274389	201	529	632	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
873	274590	193	507	676	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
874	274783	239	749	600	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
875	275022	159	704	622	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
876	275182	259	276	490	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
877	275441	219	867	581	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
878	275660	219	931	601	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
879	275879	259	890	667	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
880	276139	179	342	621	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
881	276318	279	319	664	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
882	276597	299	267	467	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
883	276896	219	330	473	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
884	277115	279	299	657	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
885	277395	299	333	704	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
886	277694	120	355	665	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
887	277813	259	296	741	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
888	278073	219	310	777	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
889	278292	319	373	770	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
890	278611	180	528	700	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
891	278791	1116	358	742	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
892	279907	279	297	778	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
893	280186	205	356	572	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
894	280391	201	572	247	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
895	280592	212	572	136	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
896	280804	319	904	136	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
897	281123	439	453	77	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
898	281562	219	450	520	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
899	281781	220	350	582	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
900	282000	758	668	354	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
901	282758	239	381	659	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
902	282997	319	333	678	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
903	283316	259	318	739	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
904	283575	219	363	698	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
905	283795	299	329	740	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
906	284093	239	367	722	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
907	284333	159	292	732	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
908	284492	219	334	748	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
909	284712	180	388	732	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
910	284891	259	302	788	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
911	285150	359	357	799	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
912	285509	439	508	679	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
913	285948	219	688	418	ScreenRec
914	286167	279	126	465	ScreenRec
915	286446	319	783	710	ScreenRec
916	286765	219	488	325	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
917	286984	140	517	137	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
918	287124	160	678	188	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
919	287284	439	226	90	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
920	287722	140	585	192	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
921	287862	339	679	188	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
922	288201	239	939	318	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
923	288440	160	256	25	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
924	288600	199	185	-26	ScreenRec
925	288958	239	544	241	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
926	289198	199	708	219	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
927	289397	359	820	561	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
928	289756	239	934	507	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
929	289995	299	634	184	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
930	290294	219	381	162	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
931	290513	259	221	132	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
932	290773	219	592	186	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
933	290992	359	682	206	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
934	291351	199	245	101	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
935	291550	399	212	430	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
936	291949	179	184	610	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
937	292128	279	203	756	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
938	292407	239	524	765	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
939	292647	199	501	714	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
940	292846	598	507	756	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
941	293444	120	491	712	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
942	293564	439	549	739	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
943	294002	658	590	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
944	294660	598	651	721	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
945	295258	319	687	712	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
946	295577	239	494	902	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
947	295817	219	446	253	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
948	296036	140	506	127	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
949	296175	239	629	142	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
950	296415	179	617	599	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
951	296594	159	671	152	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
952	297372	100	738	359	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
953	297471	359	842	530	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
954	297830	219	930	473	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
955	298049	379	487	114	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
956	298428	199	645	144	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
957	298628	219	815	490	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
958	298847	439	583	494	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
959	299285	239	718	293	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
960	299525	219	903	249	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
961	299744	219	904	107	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
962	299963	279	825	92	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
963	300243	119	848	316	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
964	300482	160	842	323	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
965	300641	200	312	803	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
966	300841	279	207	769	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
967	301120	299	326	769	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
968	301419	359	228	838	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
969	301778	339	373	866	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
970	302117	379	431	864	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
971	302495	239	369	871	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
972	302735	239	185	849	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
973	302974	179	185	770	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
974	303153	299	198	730	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
975	303452	1057	205	818	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
976	304509	179	310	841	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
977	304689	1236	194	846	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
978	305925	219	344	877	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
979	306144	478	391	872	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
980	306622	199	432	875	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
981	306822	618	435	915	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
982	307440	459	182	893	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
983	307899	159	378	919	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
984	308058	279	185	858	ScreenRec
985	308337	200	499	505	ScreenRec
986	308537	319	159	81	ScreenRec
987	309095	100	-47	193	ScreenRec
988	309194	176	-11	218	ScreenRec
989	309474	159	546	529	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
990	309633	279	672	355	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
991	309912	179	825	795	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
992	310091	120	809	643	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
993	310211	279	719	621	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
994	310490	239	929	597	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
995	310729	199	372	597	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
996	310929	259	302	697	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
997	311188	299	542	343	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
998	311487	259	720	348	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
999	311746	319	935	245	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1000	312065	219	659	223	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1001	312285	179	931	38	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1002	312464	339	643	214	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1003	312803	458	644	303	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1004	313262	1057	653	385	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1005	314318	219	651	343	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1006	314538	1316	648	386	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1007	315853	219	545	370	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1008	316073	259	692	359	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1009	316332	279	617	237	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1010	316611	239	536	130	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1011	316850	219	878	130	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1012	317069	359	638	333	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1013	317428	279	603	374	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1014	317708	259	528	348	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1015	317967	299	687	343	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1016	318266	279	751	614	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1017	318545	199	688	514	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1018	318744	199	732	348	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1019	318944	120	649	363	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1020	319183	319	659	394	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1021	319921	179	623	514	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1022	320100	160	541	594	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1023	320259	299	686	323	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1024	320558	319	893	234	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1025	320877	199	698	317	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1026	321077	200	695	96	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1027	321276	219	954	47	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1028	321496	319	898	54	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1029	321815	299	645	324	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1030	322114	259	632	374	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1031	322373	199	559	217	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1032	322572	219	360	115	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1033	322792	379	713	588	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1034	323170	259	683	652	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1035	323429	359	694	351	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1036	323789	199	406	617	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1037	323988	578	308	690	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1038	324566	199	563	653	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1039	324765	139	510	676	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1040	324905	299	295	679	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1041	325204	339	349	675	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1042	325543	299	394	676	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1043	325842	239	313	666	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1044	326081	259	395	682	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1045	326340	419	506	667	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1046	326759	299	553	663	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1047	327058	140	498	662	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1048	327198	140	561	662	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1049	327337	857	491	693	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1050	328195	139	689	689	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1051	328334	319	690	639	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1052	328653	359	742	641	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1053	329012	159	722	552	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1054	329171	419	903	668	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1055	329730	299	901	686	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1056	330029	259	925	589	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1057	330288	299	943	697	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1058	330587	239	722	371	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1059	330826	179	627	330	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1060	331006	399	592	143	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1061	331405	119	555	111	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1062	331703	179	727	87	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1063	331883	160	901	60	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1064	332042	299	971	57	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
1065	332341	379	613	252	ScreenRec
1066	332720	299	89	143	ScreenRec
1067	333019	239	820	649	ScreenRec
1068	333259	259	664	203	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1069	333518	160	355	154	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1070	333677	239	202	132	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1071	333916	279	619	189	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1072	334195	199	345	155	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1073	334395	220	246	153	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1074	334615	219	209	165	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1075	334833	199	349	148	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1076	335033	140	494	162	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1077	335173	299	235	155	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1078	335471	199	282	175	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1079	335671	259	200	151	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1080	335930	139	724	167	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1081	336070	219	177	144	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1082	336289	299	293	169	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1083	336588	199	212	191	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1084	336787	359	663	195	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1085	337146	518	255	168	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1086	337665	459	687	219	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1087	338123	159	505	205	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1088	338283	219	839	305	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1089	338502	598	213	186	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1090	339100	179	295	170	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1091	339279	279	236	234	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1092	339559	199	294	202	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1093	339758	439	216	251	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1094	340197	299	509	217	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1095	340496	339	565	196	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1096	340835	339	225	164	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1097	341174	459	587	164	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1098	341632	638	215	160	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1099	342270	239	654	161	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1100	342509	240	247	208	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1101	342749	339	687	138	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1102	343088	259	852	139	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1103	343347	378	912	280	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1104	343725	239	838	292	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1105	343965	419	938	304	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1106	344383	219	859	330	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1107	344603	279	942	336	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1108	344882	698	881	199	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1109	345580	160	853	314	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1110	345739	159	904	578	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1111	345899	179	880	546	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1112	346078	199	837	468	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1113	346277	160	964	473	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1114	346437	179	861	693	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1115	346616	259	807	724	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1116	346876	339	892	222	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1117	347215	159	494	189	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1118	347374	319	558	195	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1119	347693	179	437	187	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1120	347872	239	190	142	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1121	348112	140	246	142	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1122	348251	199	193	171	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
1123	348451	319	283	525	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
